time,open,high,low,close,volume,weekday,hour,weekofyear,quarter,weekofquarter,mid,xau_ratio,eur,eur_ratio
2006-08-07 21:00:00+00:00,1277.4,1280.9,1277.1,1279.9,387,0,21,32,3,6,1279.9,0.9599602822169108,1.28416,0.9596243698903599
2006-08-08 09:00:00+00:00,1280.2,1283.0,1267.3,1273.8,8477,1,9,32,3,6,1278.5,0.9604247165232782,1.2842,0.9549765665117536
2006-08-08 21:00:00+00:00,1273.5,1277.1,1272.1,1274.3,564,1,21,32,3,6,1273.3,0.9667490065943607,1.28326,0.9560003507861456
2006-08-09 09:00:00+00:00,1274.1,1283.6,1263.7,1266.7,10340,2,9,32,3,6,1277.8,0.9627514977427447,1.28632,0.9480391074095696
2006-08-09 21:00:00+00:00,1266.4,1268.5,1258.0,1261.3,881,2,21,32,3,6,1267.7,0.9474981779456759,1.28606,0.9442223741028254
2006-08-10 09:00:00+00:00,1261.5,1272.5,1259.0,1271.0,10309,3,9,32,3,6,1264.8,0.9539790717286036,1.28634,0.9512917955328265
2006-08-10 21:00:00+00:00,1270.8,1272.6,1269.3,1272.1,336,3,21,32,3,6,1271.6,0.9778822979079991,1.2794,0.9573063292484638
2006-08-11 09:00:00+00:00,1272.3,1272.6,1261.4,1268.2,8100,4,9,32,3,6,1267.1,0.9685257589413444,1.2787,0.9549171128438587
2006-08-13 21:00:00+00:00,1270.4,1274.7,1270.2,1274.5,589,6,21,32,3,6,1272.4,0.9876497643057783,1.27245,0.9643783824739774
2006-08-14 09:00:00+00:00,1274.7,1279.2,1266.8,1269.3,7963,0,9,33,3,7,1273.2,0.990182480964354,1.27356,0.9596408450935143
2006-08-14 21:00:00+00:00,1269.0,1270.8,1269.0,1269.3,265,0,21,33,3,7,1269.6,0.9942352044427658,1.27156,0.9611699089088754
2006-08-15 09:00:00+00:00,1269.1,1286.6,1269.1,1283.9,9527,1,9,33,3,7,1281.3,1.0090320700513946,1.27214,0.9717901219930429
2006-08-15 21:00:00+00:00,1284.1,1284.9,1282.9,1283.7,342,1,21,33,3,7,1283.4,1.0098030237928417,1.27836,0.9669512891018401
